#####################################################################
#                 NEPTUNE Txys interpolation data                   #
#####################################################################
#	      MJD           x                   y                s
        63775.5  0.003264028295325 -0.58334124715D-04  0.92034412D-07
        63776.0  0.003264251116555 -0.58275918646D-04  0.91933019D-07
        63776.5  0.003264457933549 -0.58203719434D-04  0.91809307D-07
        63777.0  0.003264646757037 -0.58121632216D-04  0.91670023D-07
        63777.5  0.003264816610335 -0.58033919682D-04  0.91522136D-07
        63778.0  0.003264967465447 -0.57944760754D-04  0.91372451D-07
        63778.5  0.003265100134606 -0.57858056817D-04  0.91227291D-07
        63779.0  0.003265216136636 -0.57777288795D-04  0.91092274D-07
        63779.5  0.003265317554612 -0.57705421938D-04  0.90972161D-07
        63780.0  0.003265406896950 -0.57644851218D-04  0.90870779D-07
        63780.5  0.003265486969616 -0.57597378602D-04  0.90790983D-07
        63781.0  0.003265560763348 -0.57564213409D-04  0.90734665D-07
        63781.5  0.003265631356936 -0.57545987711D-04  0.90702783D-07
        63782.0  0.003265701835458 -0.57542779846D-04  0.90695394D-07
        63782.5  0.003265775220676 -0.57554140481D-04  0.90711701D-07
        63783.0  0.003265854409421 -0.57579117442D-04  0.90750089D-07
        63783.5  0.003265942115006 -0.57616277836D-04  0.90808163D-07
        63784.0  0.003266040806668 -0.57663728493D-04  0.90882775D-07
        63784.5  0.003266152642910 -0.57719138189D-04  0.90970063D-07
        63785.0  0.003266279396256 -0.57779766919D-04  0.91065501D-07
        63785.5  0.003266422369018 -0.57842508602D-04  0.91163972D-07
        63786.0  0.003266582301984 -0.57903954041D-04  0.91259873D-07
        63786.5  0.003266759280536 -0.57960480824D-04  0.91347268D-07
        63787.0  0.003266952645635 -0.58008376172D-04  0.91420094D-07
        63787.5  0.003267160920565 -0.58043996923D-04  0.91472427D-07
        63788.0  0.003267381767888 -0.58063967357D-04  0.91498804D-07
        63788.5  0.003267611993683 -0.58065409744D-04  0.91494606D-07
        63789.0  0.003267847616593 -0.58046194630D-04  0.91456458D-07
        63789.5  0.003268084015904 -0.58005188899D-04  0.91382634D-07
        63790.0  0.003268316165182 -0.57942471595D-04  0.91273399D-07
        63790.5  0.003268538946200 -0.57859482853D-04  0.91131251D-07
        63791.0  0.003268747523543 -0.57759072237D-04  0.90960982D-07
        63791.5  0.003268937746229 -0.57645420699D-04  0.90769549D-07
        63792.0  0.003269106532016 -0.57523824893D-04  0.90565707D-07
        63792.5  0.003269252185858 -0.57400351746D-04  0.90359440D-07
        63793.0  0.003269374607986 -0.57281391480D-04  0.90161219D-07
        63793.5  0.003269475359437 -0.57173154489D-04  0.89981179D-07
        63794.0  0.003269557571511 -0.57081167689D-04  0.89828291D-07
        63794.5  0.003269625707070 -0.57009826996D-04  0.89709633D-07
        63795.0  0.003269685201405 -0.56962054060D-04  0.89629836D-07
        63795.5  0.003269742024683 -0.56939089725D-04  0.89590753D-07
        63796.0  0.003269802214492 -0.56940437340D-04  0.89591382D-07
        63796.5  0.003269871425372 -0.56963950409D-04  0.89628024D-07
        63797.0  0.003269954534336 -0.57006044172D-04  0.89694645D-07
        63797.5  0.003270055329963 -0.57062001463D-04  0.89783389D-07
        63798.0  0.003270176300696 -0.57126339366D-04  0.89885190D-07
        63798.5  0.003270318527484 -0.57193203672D-04  0.89990425D-07
        63799.0  0.003270481677747 -0.57256761209D-04  0.90089561D-07
        63799.5  0.003270664091798 -0.57311564476D-04  0.90173745D-07
        63800.0  0.003270862948504 -0.57352867783D-04  0.90235316D-07
        63800.5  0.003271074493847 -0.57376879044D-04  0.90268211D-07
        63801.0  0.003271294313640 -0.57380936369D-04  0.90268236D-07
        63801.5  0.003271517630208 -0.57363603713D-04  0.90233216D-07
        63802.0  0.003271739602480 -0.57324684967D-04  0.90162997D-07
        63802.5  0.003271955609783 -0.57265160982D-04  0.90059340D-07
        63803.0  0.003272161501849 -0.57187058929D-04  0.89925691D-07
        63803.5  0.003272353800904 -0.57093267765D-04  0.89766877D-07
        63804.0  0.003272529846224 -0.56987317044D-04  0.89588737D-07
        63804.5  0.003272687876799 -0.56873138105D-04  0.89397731D-07
        63805.0  0.003272827053183 -0.56754826467D-04  0.89200555D-07
        63805.5  0.003272947424713 -0.56636421895D-04  0.89003785D-07
        63806.0  0.003273049852137 -0.56521718516D-04  0.88813569D-07
        63806.5  0.003273135898008 -0.56414112501D-04  0.88635389D-07
        63807.0  0.003273207697692 -0.56316490085D-04  0.88473881D-07
        63807.5  0.003273267822787 -0.56231154803D-04  0.88332725D-07
        63808.0  0.003273319146678 -0.56159790053D-04  0.88214590D-07
        63808.5  0.003273364719306 -0.56103451281D-04  0.88121122D-07
        63809.0  0.003273407655499 -0.56062581080D-04  0.88052972D-07
        63809.5  0.003273451038690 -0.56037040110D-04  0.88009850D-07
        63810.0  0.003273497839583 -0.56026147116D-04  0.87990583D-07
        63810.5  0.003273550847641 -0.56028722469D-04  0.87993190D-07
        63811.0  0.003273612612043 -0.56043131547D-04  0.88014948D-07
        63811.5  0.003273685388181 -0.56067326487D-04  0.88052457D-07
        63812.0  0.003273771085748 -0.56098887068D-04  0.88101712D-07
        63812.5  0.003273871214909 -0.56135063256D-04  0.88158166D-07
        63813.0  0.003273986827983 -0.56172823333D-04  0.88216818D-07
        63813.5  0.003274118455455 -0.56208912585D-04  0.88272310D-07
        63814.0  0.003274266037185 -0.56239928421D-04  0.88319056D-07
        63814.5  0.003274428852386 -0.56262418418D-04  0.88351408D-07
        63815.0  0.003274605455367 -0.56273007639D-04  0.88363867D-07
        63815.5  0.003274793627894 -0.56268560056D-04  0.88351354D-07
        63816.0  0.003274990362791 -0.56246375276D-04  0.88309531D-07
        63816.5  0.003275191896387 -0.56204415659D-04  0.88235167D-07
        63817.0  0.003275393808393 -0.56141550315D-04  0.88126535D-07
        63817.5  0.003275591205292 -0.56057792270D-04  0.87983793D-07
        63818.0  0.003275778995920 -0.55954494871D-04  0.87809294D-07
        63818.5  0.003275952254671 -0.55834466229D-04  0.87607765D-07
        63819.0  0.003276106649451 -0.55701959524D-04  0.87386282D-07
        63819.5  0.003276238891161 -0.55562505631D-04  0.87153987D-07
        63820.0  0.003276347144250 -0.55422574216D-04  0.86921526D-07
        63820.5  0.003276431330049 -0.55289078302D-04  0.86700236D-07
        63821.0  0.003276493261041 -0.55168769808D-04  0.86501147D-07
        63821.5  0.003276536566350 -0.55067601309D-04  0.86333943D-07
        63822.0  0.003276566402992 -0.54990143692D-04  0.86206003D-07
        63822.5  0.003276588985695 -0.54939145054D-04  0.86121689D-07
        63823.0  0.003276611000609 -0.54915292952D-04  0.86081962D-07
        63823.5  0.003276638986228 -0.54917205893D-04  0.86084380D-07
        63824.0  0.003276678764656 -0.54941640430D-04  0.86123452D-07
        63824.5  0.003276734989480 -0.54983867482D-04  0.86191268D-07
        63825.0  0.003276810849358 -0.55038152562D-04  0.86278298D-07
        63825.5  0.003276907937238 -0.55098271301D-04  0.86374252D-07
        63826.0  0.003277026270831 -0.55158001185D-04  0.86468895D-07
        63826.5  0.003277164434495 -0.55211547074D-04  0.86552741D-07
        63827.0  0.003277319806409 -0.55253876261D-04  0.86617611D-07
        63827.5  0.003277488835726 -0.55280954430D-04  0.86657003D-07
        63828.0  0.003277667339418 -0.55289885351D-04  0.86666317D-07
        63828.5  0.003277850795294 -0.55278964401D-04  0.86642931D-07
        63829.0  0.003278034614558 -0.55247659801D-04  0.86586147D-07
        63829.5  0.003278214383391 -0.55196536461D-04  0.86497063D-07
        63830.0  0.003278386067826 -0.55127136432D-04  0.86378356D-07
        63830.5  0.003278546179374 -0.55041827845D-04  0.86234030D-07
        63831.0  0.003278691900547 -0.54943632091D-04  0.86069123D-07
        63831.5  0.003278821170036 -0.54836037597D-04  0.85889402D-07
        63832.0  0.003278932727752 -0.54722808290D-04  0.85701047D-07
        63832.5  0.003279026120877 -0.54607795213D-04  0.85510349D-07
        63833.0  0.003279101673642 -0.54494759836D-04  0.85323423D-07
        63833.5  0.003279160425530 -0.54387216721D-04  0.85145958D-07
        63834.0  0.003279204044160 -0.54288301162D-04  0.84983011D-07
        63834.5  0.003279234719851 -0.54200664874D-04  0.84838838D-07
        63835.0  0.003279255048813 -0.54126400590D-04  0.84716782D-07
        63835.5  0.003279267911273 -0.54066994952D-04  0.84619194D-07
        63836.0  0.003279276350285 -0.54023308278D-04  0.84547412D-07
        63836.5  0.003279283456280 -0.53995578968D-04  0.84501759D-07
        63837.0  0.003279292261668 -0.53983449224D-04  0.84481594D-07
        63837.5  0.003279305648396 -0.53986007406D-04  0.84485373D-07
        63838.0  0.003279326269557 -0.54001841470D-04  0.84510737D-07
        63838.5  0.003279356484114 -0.54029098179D-04  0.84554608D-07
        63839.0  0.003279398302405 -0.54065544273D-04  0.84613283D-07
        63839.5  0.003279453339472 -0.54108627978D-04  0.84682537D-07
        63840.0  0.003279522773578 -0.54155541275D-04  0.84757728D-07
        63840.5  0.003279607307834 -0.54203284671D-04  0.84833899D-07
        63841.0  0.003279707133520 -0.54248736767D-04  0.84905903D-07
        63841.5  0.003279821894202 -0.54288731424D-04  0.84968531D-07
        63842.0  0.003279950650846 -0.54320146024D-04  0.85016666D-07
        63842.5  0.003280091850111 -0.54340005386D-04  0.85045453D-07
        63843.0  0.003280243301212 -0.54345606294D-04  0.85050512D-07
        63843.5  0.003280402170525 -0.54334666525D-04  0.85028180D-07
        63844.0  0.003280565006687 -0.54305498864D-04  0.84975797D-07
        63844.5  0.003280727811302 -0.54257204803D-04  0.84892016D-07
        63845.0  0.003280886170744 -0.54189874838D-04  0.84777124D-07
        63845.5  0.003281035462178 -0.54104773169D-04  0.84633331D-07
        63846.0  0.003281171140605 -0.54004475340D-04  0.84464991D-07
        63846.5  0.003281289102231 -0.53892919758D-04  0.84278669D-07
        63847.0  0.003281386102115 -0.53775331523D-04  0.84083008D-07
        63847.5  0.003281460182504 -0.53657983662D-04  0.83888335D-07
        63848.0  0.003281511047586 -0.53547780194D-04  0.83705970D-07
        63848.5  0.003281540308339 -0.53451677625D-04  0.83547280D-07
        63849.0  0.003281551525912 -0.53376001085D-04  0.83422558D-07
        63849.5  0.003281550007781 -0.53325747944D-04  0.83339887D-07
        63850.0  0.003281542355308 -0.53303992296D-04  0.83304171D-07
        63850.5  0.003281535813687 -0.53311498278D-04  0.83316505D-07
        63851.0  0.003281537520479 -0.53346616296D-04  0.83374019D-07
        63851.5  0.003281553772546 -0.53405481745D-04  0.83470211D-07
        63852.0  0.003281589425485 -0.53482475902D-04  0.83595715D-07
        63852.5  0.003281647506941 -0.53570860988D-04  0.83739359D-07
        63853.0  0.003281729076568 -0.53663478502D-04  0.83889316D-07
        63853.5  0.003281833316322 -0.53753405323D-04  0.84034192D-07
        63854.0  0.003281957798441 -0.53834489531D-04  0.84163910D-07
        63854.5  0.003282098861757 -0.53901725458D-04  0.84270325D-07
        63855.0  0.003282252028887 -0.53951462638D-04  0.84347560D-07
        63855.5  0.003282412410961 -0.53981468292D-04  0.84392103D-07
        63856.0  0.003282575065073 -0.53990875334D-04  0.84402703D-07
        63856.5  0.003282735286559 -0.53980050441D-04  0.84380141D-07
        63857.0  0.003282888830956 -0.53950413427D-04  0.84326919D-07
        63857.5  0.003283032068912 -0.53904233525D-04  0.84246911D-07
        63858.0  0.003283162082493 -0.53844421878D-04  0.84145012D-07
        63858.5  0.003283276713873 -0.53774333142D-04  0.84026808D-07
        63859.0  0.003283374577641 -0.53697583008D-04  0.83898271D-07
        63859.5  0.003283455046164 -0.53617883626D-04  0.83765494D-07
        63860.0  0.003283518214461 -0.53538896143D-04  0.83634453D-07
        63860.5  0.003283564848145 -0.53464099157D-04  0.83510795D-07
        63861.0  0.003283596316371 -0.53396673056D-04  0.83399663D-07
        63861.5  0.003283614511514 -0.53339401496D-04  0.83305537D-07
        63862.0  0.003283621758094 -0.53294591695D-04  0.83232112D-07
        63862.5  0.003283620714110 -0.53264014519D-04  0.83182208D-07
        63863.0  0.003283614267932 -0.53248864249D-04  0.83157702D-07
        63863.5  0.003283605433387 -0.53249737310D-04  0.83159503D-07
        63864.0  0.003283597245185 -0.53266629388D-04  0.83187543D-07
        63864.5  0.003283592657030 -0.53298950847D-04  0.83240800D-07
        63865.0  0.003283594445314 -0.53345560190D-04  0.83317355D-07
        63865.5  0.003283605121769 -0.53404814306D-04  0.83414468D-07
        63866.0  0.003283626857941 -0.53474632648D-04  0.83528682D-07
        63866.5  0.003283661423013 -0.53552571324D-04  0.83655947D-07
        63867.0  0.003283710134734 -0.53635903143D-04  0.83791743D-07
        63867.5  0.003283773822026 -0.53721700911D-04  0.83931225D-07
        63868.0  0.003283852797613 -0.53806923000D-04  0.84069365D-07
        63868.5  0.003283946839572 -0.53888501433D-04  0.84201097D-07
        63869.0  0.003284055181482 -0.53963433204D-04  0.84321478D-07
        63869.5  0.003284176511230 -0.54028875418D-04  0.84425842D-07
        63870.0  0.003284308978870 -0.54082245015D-04  0.84509978D-07
        63870.5  0.003284450214690 -0.54121324423D-04  0.84570299D-07
        63871.0  0.003284597360495 -0.54144375064D-04  0.84604035D-07
        63871.5  0.003284747119835 -0.54150260070D-04  0.84609428D-07
        63872.0  0.003284895835716 -0.54138575049D-04  0.84585946D-07
        63872.5  0.003285039605919 -0.54109780997D-04  0.84534487D-07
        63873.0  0.003285174445558 -0.54065327321D-04  0.84457575D-07
        63873.5  0.003285296503524 -0.54007746298D-04  0.84359497D-07
        63874.0  0.003285402333679 -0.53940694186D-04  0.84246365D-07
        63874.5  0.003285489212617 -0.53868909661D-04  0.84126028D-07
        63875.0  0.003285555482839 -0.53798059108D-04  0.84007819D-07
        63875.5  0.003285600883709 -0.53734443611D-04  0.83902065D-07
        63876.0  0.003285626815587 -0.53684557790D-04  0.83819366D-07
        63876.5  0.003285636471185 -0.53654517589D-04  0.83769661D-07
        63877.0  0.003285634770549 -0.53649409926D-04  0.83761170D-07
        63877.5  0.003285628058202 -0.53672653029D-04  0.83799353D-07
        63878.0  0.003285623563052 -0.53725479362D-04  0.83886073D-07
        63878.5  0.003285628675313 -0.53806650902D-04  0.84019137D-07
        63879.0  0.003285650144443 -0.53912483532D-04  0.84192347D-07
        63879.5  0.003285693330757 -0.54037198580D-04  0.84396086D-07
        63880.0  0.003285761639232 -0.54173550795D-04  0.84618354D-07
        63880.5  0.003285856226361 -0.54313624133D-04  0.84846086D-07
        63881.0  0.003285976010969 -0.54449657322D-04  0.85066508D-07
        63881.5  0.003286117956539 -0.54574767939D-04  0.85268337D-07
        63882.0  0.003286277544607 -0.54683481212D-04  0.85442646D-07
        63882.5  0.003286449337669 -0.54772023030D-04  0.85583347D-07
        63883.0  0.003286627536649 -0.54838387711D-04  0.85687291D-07
        63883.5  0.003286806463746 -0.54882226464D-04  0.85754075D-07
        63884.0  0.003286980934068 -0.54904617232D-04  0.85785652D-07
        63884.5  0.003287146507962 -0.54907773950D-04  0.85785833D-07
        63885.0  0.003287299634775 -0.54894740820D-04  0.85759773D-07
        63885.5  0.003287437707971 -0.54869102420D-04  0.85713485D-07
        63886.0  0.003287559053861 -0.54834727788D-04  0.85653408D-07
        63886.5  0.003287662875150 -0.54795557017D-04  0.85586057D-07
        63887.0  0.003287749167823 -0.54755431732D-04  0.85517743D-07
        63887.5  0.003287818626078 -0.54717965428D-04  0.85454367D-07
        63888.0  0.003287872545257 -0.54686446146D-04  0.85401270D-07
        63888.5  0.003287912727686 -0.54663762972D-04  0.85363114D-07
        63889.0  0.003287941392177 -0.54652349256D-04  0.85343806D-07
        63889.5  0.003287961085696 -0.54654138292D-04  0.85346427D-07
        63890.0  0.003287974595495 -0.54670529971D-04  0.85373189D-07
        63890.5  0.003287984860841 -0.54702368510D-04  0.85425395D-07
        63891.0  0.003287994884424 -0.54749931658D-04  0.85503428D-07
        63891.5  0.003288007643797 -0.54812931592D-04  0.85606751D-07
